""	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"
"ASV5176|Gastranaerophilales"	0	0	0	0.00401381223622466	0	0.0000589605259278913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000461763938244092	0	0	0.00420429510788221	0	0	0	0.000183407055777322	0	0.000182460941954613	0.000844786281679486	0.00878463172120861	0	0	0.000712108696271399	0.00986052734914702	0.00800854244527496	0	0.000776619660739832	0.0102756932851424	0.000972557664564861	0.00102073882047959	0	0
"ASV5234|Gastranaerophilales"	0	0	0	0	0	0	0.000057363570308616	0.00002947331191606	0	0.0000230139003958391	0	0	0	0	0	0.00220209817893903	0	0	0.0000815710585884128	0	0	0	0.000124069478908189	0.000100383464835672	0	0.00108193326017404	0	0.000221877080097626	0.0000662668566316557	0.0001953125	0	0	0.00013684570646596	0.00013869625520111	0	0	0	0.00028484347850856	0	0	0	0.000722120035424756	0.000518646979691729	0	0.000210628645495787	0	0.0000118585980765354
"ASV5204|Gastranaerophilales"	0	0	0	0.00026561992739722	0	0	0	0.00008841993574818	0	0	0	0	0	0.000195404095669845	0	0.000148456057007126	0	0	0.0000203927646471032	0	0	0	0	0	0	0	0.000840859021576442	0	0.0000165667141579139	0	0	0	0.000935112327517391	0.000567393771277266	0.0000413718919366183	0	0	0.000227874782806848	0.000247240361261798	0	0.0000646307965745678	0.000040874718986307	0	0	0.00105314322747894	0	0
"ASV5185|Gastranaerophilales"	0	0.000023596592652021	0	0.00224301272024319	0.0000509709975024211	0.000589605259278913	0	0.00011789324766424	0	0.0000460278007916782	0	0	0	0.000351727372205721	0.0000223284061983656	0	0	0	0.000101963823235516	0.000245124741257218	0.0000837345614402345	0	0.000570719602977667	0	0	0.000571879008949134	0.0000672687217261154	0.000384586938835885	0.00046386799642159	0.000341796875	0.000463911964613227	0	0.00287375983578515	0.000605220022695751	0.000110325045164315	0	0	0.000313327826359415	0.000698090431798019	0	0.00014003339257823	0.0000953743443013829	0.000599685570268562	0.0000162092944094144	0.00307841866493843	0	0
"ASV5277|Gastranaerophilales"	0	0	0	0	0.000178398491258474	0.000176881577783674	0	0	0	0	0	0	0	0	0.000290269280578752	0	0	0	0	0.000517485564876348	0.000544274649361524	0.000270018901323093	0.0000744416873449132	0	0	0	0	0	0.0000828335707895696	0	0	0	0	0.000113478754255453	0.00263401045329803	0	0	0.0000712108696271399	0	0	0.000107717994290946	0	0	0	0	0.000302584345386276	0
"ASV17889|Ruminobacter"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000364921883909226	0	0	0.0000155313266859255	0	0	0	0	0	0	0.000680724160845395	0	0	0	0.0567433917962218
"ASV17374|Bilophila"	0	0	0	0.0000590266505327155	0	0	0	0	0	0	0.0000778694907335306	0	0.0000748923422580041	0	0.0000334926092975483	0	0	0.000641721788922895	0	0.000735374223771653	0.000418672807201172	0.000150010500735051	0.000521091811414392	0	0	0.0000772809471552883	0.000420429510788221	0.0000147918053398417	0.000182233855737053	0.0001953125	0.0000539432516992124	0	0	0.000214348758038078	0.000262021982265249	0.0000155313266859255	0	0.000227874782806848	0.0000145435506624587	0	0.0011956697366295	0	0	0	0.000243033052495139	0	0.000675940090362517
"ASV17428|Desulfovibrionaceae"	0	0	0.0000491207387759112	0.0000295133252663578	0.0000254854987512106	0.0000294802629639456	0	0	0.000229961417584383	0	0	0.0000362312276951505	0.000411907882419023	0	0.000111642030991828	0	0	0.000542995359857834	0.000469033586883374	0.000190652576533391	0.000544274649361524	0.000270018901323093	0.000198511166253102	0.000883374490553916	0.0000471928141075052	0.000185474273172692	0.00344752198846341	0.00103542637378892	0.00132533713263311	0.000179036458333333	0.0000323659510195275	0	0	0.000100870003782625	0.000303393874201867	0.000372751840462212	0.000775541858851382	0.000413023043837411	0.0000581742026498349	0.000337201787169472	0.000624764366887489	0.000108999250630152	0.000551062415922462	0.000405232360235359	0.00118276085547634	0.0014716602252878	0.000166020373071495
"ASV17380|Desulfovibrio"	0	0.000117982963260105	0.0000982414775518224	0.000324646577929935	0.000254854987512106	0.000147401314819728	0.00009560595051436	0.00026525980724454	0.000229961417584383	0.00050630580870846	0.000428282199034418	0.000217387366170903	0.000711477251451039	0	0.000167463046487742	0.000742280285035629	0	0.000493632145325304	0.00101963823235516	0.000680902059047827	0.000711743772241993	0.000720050403528247	0	0.000260997008572748	0.0000786546901791754	0	0.0008744933824395	0	0	0.000423177083333333	0.0000107886503398425	0	0	0.0000756525028369689	0.000110325045164315	0.000155313266859255	0	0.00028484347850856	0.000305414563911633	0.000182650968050131	0.0010017773469058	0.000844744192383677	0.00079417818765296	0.000113465060865901	0.0000972132209980557	0	0.000177878971148031
"ASV5189|Gastranaerophilales"	0	0	0	0	0	0	0.00086045355462924	0	0	0	0	0	0	0	0	0.000272169437846397	0	0	0.000448640822236271	0	0	0.00258018061264288	0	0	0	0	0	0	0	0.000455729166666667	0.0118027834717877	0	0	0.0000756525028369689	0.00115841297422531	0	0	0.00102543652263081	0.000610829127823267	0.0107764071149577	0	0.00102186797465767	0	0.0101145997114746	0	0	0
"ASV4467|Rikenellaceae_RC9"	0	0	0	0	0	0	0	0	0	0	0	0.00634046484665133	0	0.00412302641863373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV4442|Rikenellaceae_RC9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0433530347124299	0	0	0	0	0.000336343608630577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00583534598738917	0	0	0
"ASV4362|Rikenellaceae_RC9"	0	0.0420491281059015	0.000343845171431378	0.00534191187321075	0.0190121820684031	0.0137083222782347	0.0062143867834334	0.0575613781720652	0.000459922835168766	0.0466952039031575	0.0448917614078804	0.0311045089762867	0.000786369593709043	0.00171955604189464	0.00662037243781539	0.00390934283452098	0	0.00793102313489321	0.0177213124783327	0.0104314195446127	0.0404856604563534	0.0428129969097837	0.0786848635235732	0.0166837318556887	0	0.0162753674709037	0.0205001429460337	0.00606464018933511	0.00757098837016666	0.0318522135416667	0.0129140144567915	0	0.00013684570646596	0.0155465893329971	0.0154592969536497	0.017301897928121	0.0139189354667537	0.014242173925428	0.0124492793670647	0.0239132267401017	0.0122152205525933	0.00784794604537094	0.0112805718082951	0.0119138313909196	0.00764744005184705	0.015280509442007	0.00423351951332313
"ASV4370|Rikenellaceae_RC9"	0	0.000117982963260105	0	0.0000590266505327155	0.0000764564962536317	0.000147401314819728	0	0.00020631318341242	0	0.0000920556015833563	0.000233608472200592	0.00038042789079908	0	0.00625293106143505	0.0000111642030991828	0.0000247426761678543	0	0.000115180833909237	0.000672961233354406	0.000517485564876348	0.00205149675528574	0.00099006930485134	0.00205955334987593	0.000301150394507017	0	0	0.000723138758555741	0.0000295836106796835	0.000149100427421225	0.000309244791666667	0.0000647319020390549	0	0.0000684228532329798	0.000327827512293532	0.000441300180657261	0.000419345820519989	0.000408179925711254	0.000313327826359415	0.000436306519873762	0.000323151712704077	0.000710938762320246	0.000463246815178146	0.00111833254996029	0.000275558004960044	0.000226830848995463	0.00107279904273316	0.0000474343923061416
"ASV4365|Rikenellaceae_RC9"	0	0	0.00486295313881521	0.00953280406103356	0.00206432539884806	0.00123817104448572	0.000611878083291904	0.00713254148368652	0.00554462529064568	0.00563840559698058	0	0	0.00468077139112526	0.00142644989838987	0.003114812664672	0.0040083135391924	0.00388026607538803	0	0.00577115239513021	0.00201547009478157	0.0063219593887377	0.00771053973778164	0.00325062034739454	0.000803067718685378	0.00858909216756595	0.0174654940570952	0.0218959689218506	0.034864285186007	0.0460223319306849	0.00236002604166667	0.000550221167331967	0	0.0000684228532329798	0.00696003026100113	0.00168245693875581	0.00309073401049918	0.00177558267684395	0.000341812174210271	0.0186157448479472	0	0.00148650832121506	0.0064582055998365	0.000534854697807096	0.00659718282463164	0.00858716785482826	0	0
"ASV4485|Rikenellaceae_RC9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00239677524784835	0	0	0	0.00100383464835672	0	0	0.0115870373173234	0	0	0.00143229166666667	0	0	0	0	0	0	0.0000204089962855627	0.0000854530435525679	0	0	0	0.00170311329109612	0	0	0	0	0
"ASV4694|Rikenellaceae_RC9"	0	0	0.0000245603693879556	0.0000295133252663578	0	0	0	0.0001473665595803	0.000025551268620487	0.0000460278007916782	0	0	0	0.000039080819133969	0.0000111642030991828	0	0.0000221729490022173	0	0	0	0	0.0000600042002940206	0	0	0.000361811574824207	0.00066461614553548	0.000723138758555741	0.00133126248058576	0.00170637155826513	0.0000162760416666667	0	0	0	0	0	0.0000465939800577765	0	0	0.0000290871013249175	0	0	0.0000817494379726139	0	0	0	0	0
"ASV4363|Rikenellaceae_RC9"	0	0.000023596592652021	0.0000245603693879556	0.00180031284124782	0.000203883990009685	0.000442203944459185	0.00066924165360052	0	0.000025551268620487	0	0	0.0000543468415427257	0.0000748923422580041	0.00144599030795685	0.0000669852185950967	0.0188291765637371	0.00430155210643016	0.00490341264356468	0.00736178803760426	0.0134273886044231	0.0105086874607494	0.00288020161411299	0.00267990074441687	0.0145957557871067	0.00220233132501691	0.0200775900709439	0.000840859021576442	0	0	0.00408528645833333	0.00692631351817888	0	0.00408256357623446	0.00935569285083848	0.000110325045164315	0.00644550057465909	0.00622474386709662	0.000156663913179708	0.00258875201791765	0.0148509287099222	0.00678623364032962	0.000326997751890456	0.00583477852153195	0	0.0042449773169151	0	0.00996122238428973
"ASV4366|Rikenellaceae_RC9"	0	0.00120342622525307	0.0054769623735141	0	0	0	0	0.0063367620619529	0.00265733193653065	0.00260057074472982	0.00140165083320355	0.0058513432727668	0.00344504774386819	0.0000195404095669845	0.00453266645826821	0.00188044338875693	0	0.00684503241517754	0.00776964333054632	0.00661836801394487	0.00108854929872305	0.00726050823557649	0.0000248138957816377	0.00385472504968982	0	0.00409589019923028	0.00327935018414813	0	0	0.00979817708333333	0.00143489049519905	0	0.000205268559698939	0.00393393014752238	0.0018893163984389	0.00113378684807256	0.00122453977713376	0.00165209217534965	0.00159979057287046	0.00675808581785483	0.00213281628696074	0.00122624156958921	0.00379260603899577	0	0.00225210628645496	0	0.00292907372490424
"ASV4368|Rikenellaceae_RC9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01027795338214	0	0	0	0	0	0	0	0	0.000369795133496043	0.0000331334283158278	0	0	0	0	0	0	0	0	0.0151821574045062	0	0	0.0106209942370873	0	0	0	0	0	0.00779109893628375
"ASV4475|Rikenellaceae_RC9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0053141749344281	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV4473|Rikenellaceae_RC9"	0	0.000023596592652021	0	0	0	0	0	0	0	0	0	0.000289849821561204	0	0	0	0.00338974663499604	0	0	0	0.00196099793005774	0	0.000360025201764124	0	0	0	0	0	0	0	0.000276692708333333	0	0	0	0	0.00249610414684264	0.0021899170627155	0.0015306747214172	0	0.0000145435506624587	0	0.00255291646469543	0.00777982151372709	0	0.00455481172904543	0.00324044069993519	0.00583162556562642	0.0000355757942296062
"ASV4364|Rikenellaceae_RC9"	0	0.00566318223648505	0.00891541408782788	0	0	0	0	0.00002947331191606	0.0119324424457674	0	0.00934433888802367	0	0.0106721587717656	0	0.0374224087884607	0	0	0	0.0215551522319881	0.0108671968624033	0.00514967552857442	0.0131409198643905	0.00389578163771712	0.00821136742355799	0	0.0000154561894310577	0.0000840859021576442	0.000103542637378892	0.0000497001424737418	0.0158365885416667	0.0250944006904736	0	0.00107195803398335	0.000592611272222923	0.0353867582364542	0.0326934426738732	0.0225723498918323	0.000427265217762839	0.000494480722523597	0.00293646556326749	0.0000754025960036624	0.000735744941753525	0.00330637449553477	0.00037281377141653	0.000275437459494491	0.000481384185841803	0.00109099102304126
"ASV4555|Rikenellaceae_RC9"	0	0.0000471931853040421	0.00255427841634738	0	0	0	0	0	0.00281063954825357	0	0	0	0.0017974162141921	0	0.0113428303487697	0	0	0	0	0.0000272360823619131	0	0.0000600042002940206	0	0	0	0	0	0	0	0.000048828125	0.0000431546013593699	0	0.0000684228532329798	0	0.0000689531532276971	0.000124250613487404	0.0000204089962855627	0	0	0.0000140500744653947	0	0	0	0	0.000016202203499676	0	0
"ASV4392|Rikenellaceae_RC9"	0.0355475299883916	0.0115859269921423	0.00862068965517241	0	0.00665171517406596	0.0047168420742313	0.00168266472905274	0.0165640012968257	0.0103738150599177	0.0104483107797109	0.0163525930540414	0.000742740167750584	0.00861261935967047	0	0.00696646273389006	0.0000247426761678543	0.0088470066518847	0.0206831868891302	0	0	0	0	0	0	0.0000471928141075052	0.0000154561894310577	0	0	0	0	0	0	0	0	0	0	0	0.000014242173925428	0	0	0	0	0	0.0000162092944094144	0	0	0
"ASV4367|Rikenellaceae_RC9"	0.000180575261189217	0.0115151372141863	0.00112977699184596	0.00717173803972494	0.00863958407666038	0.00339023024085375	0.00699835557765115	0.00165050546729936	0.000970948207578506	0.000989597717021081	0.00821523127238748	0.0132243981087299	0.000823815764838045	0	0.00275755816549815	0.0166270783847981	0.0000221729490022173	0.010613091124494	0.00263066663947631	0.00463013400152522	0.00397739166841114	0.00279019531367196	0	0.00335280772551145	0.0240054114426843	0.00340036167483269	0.0101407598002119	0.0000295836106796835	0	0.00068359375	0.000755205523788974	0	0.00330710457292736	0.00186609506997857	0.00460607063561017	0.00872860559749014	0.00659210580023674	0.00887287435554163	0.00360680056428977	0.00238851265911709	0.00736791080950073	0.0103549288098644	0.011231948653949	0.00324185888188287	0.00533052495139339	0	0.00214640625185291
"ASV4592|Rikenellaceae_RC9"	0	0.0000471931853040421	0	0	0.000382282481268158	0.000235842103711565	0.000019121190102872	0	0	0	0	0.000126809296933027	0.0000374461711290021	0	0	0	0	0.0152203244808635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV4422|Rikenellaceae_RC9"	0.000103185863536695	0	0.00112977699184596	0.00156420623911696	0	0	0.0009560595051436	0.00097261929322998	0.000025551268620487	0.000345208505937586	0	0.000144924910780602	0.00101104662048306	0	0.000725673201446881	0	0	0.00118471714878073	0.00340559169606624	0.00337727421287722	0.0026795059660875	0.00441030872161051	0.00660049627791563	0.00694653576662852	0.00490805266718054	0.00159198751139894	0.00297664093638061	0.00390503660971822	0.00311454226168782	0	0.00017261840543748	0	0	0.000706090026478376	0.00153076000165488	0.00259373155654956	0.00183680966570064	0.0000712108696271399	0.00100350499570965	0.00373731980779498	0.000204664189152798	0.00040874718986307	0.000226908053615132	0.000502488126691845	0.00158781594296824	0	0.000711515884592124
"ASV4454|Rikenellaceae_RC9"	0	0	0	0	0	0	0	0	0	0.0000230139003958391	0	0	0	0.000039080819133969	0	0	0	0	0.000958459938413851	0.001252859788648	0.00200962947456563	0.00225015751102577	0.00267990074441687	0.00887389829147343	0.00243829539555444	0.00066461614553548	0.0000168171804315289	0.00189335108349974	0.0010768364202644	0	0.000614953069371022	0	0	0.00184087756903291	0.00197206018231214	0.00375858105799397	0.00246948855055308	0.00354630130743157	0.00164342122485784	0.00547952904150392	0.00030161038401465	0.000994618162000136	0.00042140067099953	0.000875301898108375	0.0000486066104990279	0	0.000332040746142991
"ASV4433|Rikenellaceae_RC9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00123104580272003	0	0	0	0.0000164544048441768	0.000469033586883374	0.000272360823619131	0.000334938245760938	0.000270018901323093	0.000248138957816377	0.000381457166375555	0.000833739715899259	0.0000154561894310577	0.000319526428199048	0.0000443754160195252	0.0000331334283158278	0	0	0	0	0.0000126087504728281	0.0000275812612910788	0.0000776566334296276	0.000142862973998939	0.0000712108696271399	0.0000436306519873762	0.0000702503723269733	0	0.000122624156958921	0	0.0000162092944094144	0.0000324044069993519	0	0.0000237171961530708
"ASV4482|Rikenellaceae_RC9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00679079062748537	0.000435777317790609	0.000628009210801758	0	0	0	0.0000157309380358351	0.000417317114638557	0	0	0	0	0	0	0	0	0.0013652724339084	0	0	0.00028484347850856	0.000276327462586716	0	0.0000215435988581893	0.000367872470876763	0.00269048120715085	0	0.00204147764095917	0	0.00061664709997984
"ASV4471|Rikenellaceae_RC9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000571957729600174	0.000795478333682227	0	0	0	0.00786546901791754	0.00157653132196788	0.0000168171804315289	0	0	0	0.000690473621749919	0	0.0000228076177443266	0	0.00119978486616193	0.000729972354238499	0.00061226988856688	0.000712108696271399	0.00107622274902195	0	0	0.000653995503780912	0.00188009530138252	0	0.00100453661697991	0	0.00196852728070488
"ASV4455|Rikenellaceae_RC9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0235536431674042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV4389|Rikenellaceae_RC9"	0	0	0	0	0	0	0	0.00008841993574818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000157309380358351	0	0.000723138758555741	0	0	0	0	0	0	0	0	0.01376075544373	0.0112657659496306	0	0	0	0.00234825227554263	0	0	0	0.000016202203499676	0	0
"ASV4381|Rikenellaceae_RC9"	0	0	0	0	0	0	0	0	0	0	0	0	0.0000748923422580041	0	0	0	0	0.0000164544048441768	0	0	0	0	0	0.0000200766929671345	0	0	0	0	0	0	0	0	0	0	0	0.0249277793309104	0.0192865014898567	0	0	0	0.00412559918134324	0	0	0	0.00717757615035645	0	0.0183689684205533
"ASV4373|Rikenellaceae_RC9"	0	0	0.0000736811081638668	0	0	0	0	0.00002947331191606	0	0	0	0	0	0	0	0	0	0	0	0	0.000125601842160352	0.00507035492484474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000162092944094144	0.000129617627997408	0	0
"ASV4377|Rikenellaceae_RC9"	0	0	0	0	0	0	0	0	0.000025551268620487	0	0	0.000996358761616637	0	0.00443567297170549	0	0	0	0.0000329088096883536	0.000163142117176826	0	0	0.0000900063004410309	0.0000248138957816377	0	0	0	0	0	0	0	0.0000107886503398425	0	0.000114038088721633	0	0	0.0000155313266859255	0.0000204089962855627	0	0	0	0	0	0.0000162077181153665	0	0	0	0
"ASV4394|Rikenellaceae_RC9"	0	0	0	0.000206593276864504	0	0	0	0	0	0	0.0000778694907335306	0	0	0	0	0.00767022961203484	0	0	0	0	0	0	0.000124069478908189	0	0	0	0	0.0000295836106796835	0.0000497001424737418	0	0	0	0.00221233892119968	0	0.00177899135327459	0	0	0	0	0	0	0	0	0	0	0	0
"ASV4388|Rikenellaceae_RC9"	0	0.000377545482432337	0	0	0.000178398491258474	0	0.00409193468201461	0.00285891125585782	0	0.00154193132652122	0.000934433888802367	0.0043839785511132	0	0.000039080819133969	0	0	0	0	0	0	0.00540087921289512	0.000450031502205154	0	0.00750868316970829	0.000377542512860042	0.00765081376837355	0.00682777525520071	0	0	0	0	0	0.000935112327517391	0.00249653259361997	0	0.00492343055943839	0.0030613494428344	0	0.00264692622056749	0.00332986764829854	0.00193892389723703	0.000681245316438449	0.00296601241511208	0.00123190637511549	0.00298120544394038	0	0.00116214261150047
"ASV4653|Rikenellaceae_RC9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000336343608630577	0	0	0	0	0	0	0	0	0	0	0	0.00725723178056691	0	0	0	0	0	0	0	0
"ASV4374|Rikenellaceae_RC9"	0	0.00733854031477855	0.00424894390411632	0.0139598028509872	0	0	0.00977092814256759	0.0213092045153114	0.0056979329023686	0.0155804105679831	0.0110964024295281	0.00581511204507165	0.00745178805467141	0	0.00614031170455053	0	0	0.0142988778095896	0.00199849093541611	0.000789846388495479	0.00150722210592422	0.0124208694608623	0	0	0	0.00819178039846056	0.00472562770125961	0	0	0.00537109375	0.00441255798899558	0	0.000433344737142206	0.00267305510023957	0.00365451712106795	0.00691144037523685	0.00495938609739173	0	0.00123620180630899	0	0.000624764366887489	0.00411472171128823	0.000453816107230263	0	0.00554115359688918	0	0.001174001209577
"ASV4439|Rikenellaceae_RC9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00724949194935126	0	0	0.0000665188470066519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000215435988581893	0	0	0	0	0	0
"ASV4519|Rikenellaceae_RC9"	0	0.000283159111824253	0.00260339915512329	0	0.00293083235638921	0.00268270392971905	0.000630999273394776	0.00247575820094904	0.000076653805861461	0.000736444812666851	0.000506151689767949	0	0.00269612432128815	0	0.000893136247934622	0	0	0.00360351466087472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000684228532329798	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV4386|Rikenellaceae_RC9"	0	0	0	0	0	0	0	0.00008841993574818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00129032258064516	0.00018069023670421	0	0	0	0.00109459359514829	0.00205427255558133	0	0	0	0	0	0.00743314991794575	0	0	0	0	0	0	0.00442809455684992	0	0.0000324185888188287	0	0	0
"ASV4400|Rikenellaceae_RC9"	0	0.0000943863706080842	0.0000736811081638668	0.000501726529528082	0	0	0	0.0002947331191606	0.000076653805861461	0	0.000311477962934122	0.000253618593866053	0.000149784684516008	0.000898858840081288	0.00027910507747957	0.0000494853523357086	0.00048780487804878	0.0000987264290650607	0	0.000871554635581218	0.000125601842160352	0.00183012810896763	0.000645161290322581	0	0	0	0	0.000355003328156201	0.000331334283158278	0.0001953125	0.0000755205523788974	0	0.0000912304709773064	0.00269827260118522	0.00176520072262905	0.00045040847389184	0.000653087881138006	0.000911499131227391	0.00110530985034686	0	0.00088328755318576	0.000217998501260304	0.000453816107230263	0.00118327849188725	0.000113415424497732	0.000632676358534942	0.000367616540372597
"ASV4432|Rikenellaceae_RC9"	0	0	0	0.0105362571200897	0	0	0.000076484760411488	0	0	0	0	0	0	0.000039080819133969	0	0	0	0	0.0000203927646471032	0.000844318553219305	0.0000418672807201172	0.0000300021001470103	0	0.0000803067718685378	0.0000471928141075052	0	0.0000336343608630577	0	0.0000497001424737418	0	0.000269716258496062	0	0.000364921883909226	0.00435001891312571	0	0.0000155313266859255	0	0.000014242173925428	0	0	0	0.000040874718986307	0.0000648308724614662	0	0	0	0
"ASV4456|Rikenellaceae_RC9"	0	0.00143939215177328	0.00270164063267512	0	0.000637137468780264	0.000913888151882315	0.000248575471337336	0.00253470482478116	0.000970948207578506	0.00131179232256283	0.0019078025229715	0.0000181156138475752	0.00250889346564314	0	0.00138436118429866	0	0	0.0020568006055221	0	0.000871554635581218	0.0000418672807201172	0.000510035702499175	0	0	0.000377542512860042	0	0.00147991187797454	0	0	0	0.000841514726507714	0	0.000501767590375185	0.00203000882612533	0.000303393874201867	0.00108719286801479	0.000653087881138006	0.000854530435525679	0.000334501665236551	0	0	0.00162136385312351	0.00361432113972674	0.000923929781336618	0.00179844458846403	0	0.000450626726908345
"ASV4378|Rikenellaceae_RC9"	0	0	0.0000491207387759112	0.000118053301065431	0	0	0	0	0	0.0000230139003958391	0	0	0	0	0.00027910507747957	0.000395882818685669	0.00024390243902439	0	0.00577115239513021	0.0171042597232814	0.0103830856185891	0.000720050403528247	0.00851116625310174	0.00405549197936116	0.0000157309380358351	0.00386404735776442	0.00230395371911945	0.00110938540048813	0.0011928034193698	0.001318359375	0.000204984356457007	0	0.000410537119397879	0.0115243979321649	0.00820542523409595	0.000683378374180723	0.000265316951712315	0.00837439826815165	0.0133946101601245	0.0124343159018743	0.000538589971454732	0.0204237345868247	0.0037277751665343	0.0103739484220252	0.0000324044069993519	0.0173710921919485	0.0000355757942296062
"ASV5186|Gastranaerophilales"	0	0	0	0.00224301272024319	0	0	0	0	0	0	0	0	0	0.0000586212287009536	0	0	0	0	0	0	0	0	0	0	0	0	0.000302709247767519	0	0	0	0	0	0.00275972174706352	0	0	0	0	0	0	0	0	0	0	0.0000324185888188287	0.000858716785482826	0.0000137538338811944	0
"ASV5172|Gastranaerophilales"	0	0	0.000761371451026623	0.00277425257503763	0	0	0.000114727140617232	0.00020631318341242	0.000025551268620487	0	0.0000389347453667653	0.0000724624553903009	0.000674031080322037	0.00234484914803814	0.000290269280578752	0.0000494853523357086	0	0	0.000407855292942064	0.000435777317790609	0.000418672807201172	0.000480033602352165	0.0000248138957816377	0.000260997008572748	0.0000157309380358351	0	0.000739955938987269	0.000621255824273353	0.000397601139789934	0.0009765625	0.00504908835904628	0	0.0149846048580226	0.000088261253309797	0.00246852288555156	0	0	0.0019369356538582	0.000407219418548845	0.00282406496754433	0.000344697581731028	0.000326997751890456	0.00171801812022885	0.00118327849188725	0.00268956578094621	0.0000137538338811944	0.0000237171961530708
"ASV5173|Gastranaerophilales"	0	0.000141579555912126	0	0.00534191187321075	0.0000254854987512106	0.00144453288523334	0	0.00002947331191606	0	0	0.000116804236100296	0.000942011920073912	0	0.000644833515710489	0.0000334926092975483	0	0	0.0000987264290650607	0.000346676999000755	0.00157969277699096	0.000586141930081641	0	0.0000744416873449132	0	0	0	0.000100903082589173	0.000162709858738259	0.0000994002849474835	0.000634765625	0.000021577300679685	0	0.0132740335271981	0	0.00408202667107967	0	0.0000204089962855627	0.000655140000569687	0.00296688433514158	0.00525472785005761	0.0000107717994290946	0.00013624906328769	0.000745555033306861	0.000518697421101259	0.00325664290343487	0	0
"ASV5190|Gastranaerophilales"	0	0.000023596592652021	0	0.000236106602130862	0	0	0	0	0	0	0	0.0000362312276951505	0	0.0000586212287009536	0	0	0	0	0.000122356587882619	0.0000817082470857392	0.000125601842160352	0	0.00032258064516129	0	0.0000157309380358351	0	0.000857676202007971	0.000147918053398417	0.0000662668566316557	0.00009765625	0.000399180062574172	0	0.00116318850496066	0.0000378262514184844	0.00364072649042241	0	0	0	0.0000872613039747524	0	0.000118489793720041	0.00040874718986307	0	0.0000324185888188287	0	0	0
"ASV4505|Rikenellaceae_RC9"	0	0.00125061941055712	0	0.0039842989109583	0	0	0	0	0	0	0.000817629652702071	0.000362312276951504	0	0	0	0.00138558986539984	0	0	0.000917674409119644	0	0	0.000960067204704329	0	0.000963681262422454	0.0000786546901791754	0	0.00216941627566722	0	0	0	0	0	0.0000684228532329798	0.000126087504728281	0.00226166342586846	0.00031062653371851	0.000285725947997877	0.00158088130572251	0.00129437600895883	0.000295051563773288	0	0.00290210504802779	0.0000162077181153665	0.000291767299369458	0.00108554763447829	0	0.00123329419995968
