""	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"
"ASV2033|Bacteroidales"	0	0	0.0000557475749804884	0	0.0000793887069564354	0.000150056271101663	0	0	0.000311846498147265	0.0000848914450646236	0.000101515113062457	0.0000850051003060184	0.000248929602708354	0.0000710151617370309	0.000199913370872622	0	0	0.000496950530833522	0.000052723150735488	0.0000286861732644865	0.0134557634557635	0.000556366923986369	0.000197711489508934	0.000316660289480281	0.00035809900584895	0.00058744545149379	0.00360934481932127	0	0	0.00430070531567177	0.00115739464952988	0.000180826376540791	0	0.000213405125006156	0.00110242657715128	0.000126558248433842	0
"ASV1954|Bacteroidales"	0	0	0.000195116512431709	0.00100215463245979	0.000853428599781681	0.000425159434788046	0	0	0.00012840738159005	0	0	0.00148758925535532	0.000448073284875037	0.000106522742605546	0	0.00300686753696715	0.0000382599380189004	0	0	0	0	0	0	0.000158330144740141	0	0	0	0	0	0	0	0	0	0.000164157788466274	0.000173415416630538	0	0
"ASV1992|Bacteroidales"	0	0.000389886932789491	0.000278737874902442	0.000701508242721852	0.000793887069564354	0.000375140677754158	0	0.00019462405120775	0.000550317349671644	0.000997474479509327	0.000634469456640357	0.000148758925535532	0.000248929602708354	0.000532613713027731	0.00149935028154466	0.000643444905030007	0.000306079504151203	0.00162638355545516	0.000026361575367744	0.000143430866322433	0.000433125433125433	0	0	0.0000791650723700703	0.000119366335282983	0.000125881168177241	0.000183287041606158	0.00175264626524918	0.00550821434054967	0.000135165024206827	0	0	0.0000237073563926887	0.000443226028858939	0.000123868154736099	0.0000843721656225611	0.00160661363281859
"ASV2123|Bacteroidales"	0	0	0	0	0	0.0000250093785169439	0.0000479328939484721	0	0.0000183439116557215	0	0.0000253787782656143	0	0	0.0000355075808685154	0	0	0	0	0	0.000114744693057946	0.000693000693000693	0	0	0.0000395825361850352	0	0	0.000281980064009475	0.00168346286004197	0	0.0000614386473667396	0.00260138225989572	0.0000301377294234652	0.0000237073563926887	0.000459641807705567	0.0000867077083152692	0.000168744331245122	0
"ASV1957|Bacteroidales"	0	0	0.00136581558702196	0.00225484792303452	0.0000793887069564354	0.00115043141177942	0.00337926902336729	0	0.000183439116557215	0.00271652624206796	0.00109128746542141	0.000148758925535532	0.000995718410833416	0.000497106132159216	0.000133275580581748	0.00106415888139578	0.000114779814056701	0.000677659814772984	0.000026361575367744	0.0000286861732644865	0.00158812658812659	0.000521593991237221	0.000864987766601587	0.0000527767149133802	0.00182459969646846	0.00162246838983999	0.000479366108816107	0	0.00101719637647781	0.000417782802093829	0.00197308230729379	0.00643440523190983	0.000142244138356132	0.000886452057717878	0.000383991279681907	0	0.0000779909530494463
"ASV2049|Bacteroidales"	0	0.0000299913025222685	0.000222990299921953	0	0	0.00032512192072027	0	0.0000864995783145557	0.000146751293245772	0.000169782890129247	0.000101515113062457	0	0.000348501443791696	0.0000355075808685154	0	0	0	0.000632482493788118	0	0.00057372346528973	0.000837375837375837	0	0.00128512468180807	0.000131941787283451	0	0	0.00149449433925022	0	0	0	0	0.0000452065941351979	0	0	0.0000123868154736099	0	0.000280767430978007
"ASV2057|Bacteroidales"	0	0	0	0.000350754121360926	0.00162746849260693	0.000475178191821933	0	0	0.00110063469934329	0	0	0.00180635838150289	0.000497859205416708	0.000319568227816639	0.00076633458834505	0.000631070964548661	0	0	0	0	0	0.000104318798247444	0	0	0	0	0	0	0	0	0	0	0	0	0.000136254970209709	0.00147651289839482	0.00177819372952737
"ASV2087|Bacteroidales"	0	0.000839756470623519	0	0.000501077316229894	0.000555720948695048	0.0000250093785169439	0	0.000627121942780529	0.000183439116557215	0	0	0.000531281876912615	0.0000995718410833416	0.000177537904342577	0.000166594475727185	0.000878549774175586	0.0000765198760378008	0	0	0.0000286861732644865	0.0000288750288750289	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000495472618944396	0	0
"ASV1952|Bacteroidales"	0.00386776427544754	0.00302912155474912	0.00142156316200245	0.00506088089392193	0.00259998015282326	0.000925347005126923	0	0.00287611097895898	0.000935539494441795	0.00348054924764957	0.0008882572392965	0.00272016320979259	0.000796574728666733	0.00131378049213507	0.00136607470096292	0.00325434634659407	0.00095649845047251	0.00121978766659137	0.000105446301470976	0.0016924842226047	0.00196350196350196	0.00344252034216566	0.0000494278723772335	0.00149094219630299	0.00119366335282983	0.0011469173100593	0.00129710829444358	0.000380508728639624	0.0010939659143252	0.00113047111154801	0.000738528014461922	0.00150688647117326	0.000118536781963443	0.00147742009619646	0.000867077083152692	0.000421860828112806	0.000748713149274684
"ASV2005|Bacteroidales"	0	0	0.000641097112275616	0	0	0.000700262598474428	0.00373876572798083	0	0.00199948637047364	0.000679131560516989	0.00131969646981194	0	0.000896146569750075	0.00173987146255726	0.00256555492619865	0	0	0.00135531962954597	0.00152897137132915	0.000344234079173838	0.00358050358050358	0.00135614437721677	0.000395422979017868	0.000646514757688908	0.00139829135617209	0.000349669911603446	0	0.000703364619606577	0.000211116229080301	0.00197832444520901	0.000958984138181898	0.000663030047316235	0.000640098622602594	0.000738710048098232	0.000743208928416593	0.000611698200763568	0.000951489627203244
"ASV2214|Bacteroidales"	0	0	0	0	0	0.0000750281355508316	0	0	0.0000366878233114429	0	0	0	0.0000497859205416708	0.000142030323474062	0.000832972378635924	0	0	0	0	0.00131956397016638	0	0	0.000148283617131701	0.000356242825665316	0	0	0	0	0	0	0	0	0	0	0.000148641785683319	0.00075934949060305	0
"ASV2176|Bacteroidales"	0	0	0.000250864087412198	0	0	0.000250093785169439	0	0	0.0000550317349671644	0	0	0	0.0000497859205416708	0.000106522742605546	0.0000999566854363109	0	0	0	0	0	0	0	0.00217482638459828	0.0000131941787283451	0	0	0.000451168102415159	0.000611120079330305	0	0	0.000529094696927944	0	0	0.00037756291347243	0.0000867077083152692	0.000126558248433842	0
"ASV1983|Bacteroidales"	0.000182934796811708	0	0.00468279629836102	0.000601292779475873	0.000138930237173762	0.000625234462923596	0.000647094068304374	0	0.000275158674835822	0	0.0000253787782656143	0.0000212512750765046	0.0015433635367918	0.000213045485211093	0.000233232266018059	0.00183134319123925	0	0.00664106618477524	0.00268888068750989	0.00304073436603557	0.00103950103950104	0.00121705264622018	0.000395422979017868	0.000118747608555105	0	0.000489537876244825	0.00647144246901744	0.012695154855522	0.00017273146015661	0	0.000429889441253954	0.00574123745517013	0.000474147127853773	0.0000328315576932548	0.00240304220188032	0.00261553713429939	0.000530338480736235
"ASV1955|Bacteroidales"	0	0.000389886932789491	0.000585349537295128	0.00145312421706669	0.000754192716086137	0.000750281355508316	0.000766926303175554	0.000302748524100945	0.000238470851524379	0	0.000126893891328071	0.000616286977218633	0.000846360649208404	0.000710151617370309	0.000466464532036118	0.00252428385819464	0.000114779814056701	0	0	0.00203671830177854	0	0	0.00116155500086499	0.00354923407792482	0.000170523336118548	0	0.000690851156823213	0.0000922445402762724	0.00010555811454015	0	0.000617277146415935	0	0.000213366207534198	0.000640215375018468	0.000470698987997176	0.00132886160855534	0.00151302448915926
"ASV2065|Bacteroidales"	0	0	0	0.0000501077316229894	0.0000793887069564354	0.000100037514067775	0	0	0.0000183439116557215	0.0000424457225323118	0	0.0000212512750765046	0	0.0000355075808685154	0.000433145636890681	0	0.0000382599380189004	0.000903546419697312	0	0.000172117039586919	0	0	0	0.000158330144740141	0	0	0	0	0.00010555811454015	0	0	0	0.000640098622602594	0.000459641807705567	0.0000619340773680494	0.000696070366386129	0.0129464982062081
"ASV1953|Bacteroidales"	0.00227361818894551	0.000269921722700417	0.00111495149960977	0.00100215463245979	0.00192517614369356	0.00032512192072027	0.00508088675853805	0.0000864995783145557	0.000825476024507466	0.00227084615547868	0.00152272669593686	0.00161509690581435	0.000448073284875037	0.00039058338955367	0.00126611801552661	0.00150962073872425	0.000114779814056701	0.00691213011068444	0.00967469815996204	0.0034136546184739	0.00173250173250173	0	0.000593134468526802	0.0025464764945706	0.00291594904762717	0.000951102159561374	0.00114201925923837	0.00472753268915896	0.00177529556272071	0.000810990145240962	0.000958984138181898	0.000647961182604503	0.00192029586780778	0.00123118341349705	0.000916624345047132	0.000970279904659453	0.00102948058025269
"ASV1968|Bacteroidales"	0.0000261335424016725	0.00101970428575713	0.0000836213624707325	0.00105226236408278	0.000654956832390592	0.000600225084406652	0.000431396045536249	0.00060549704820189	0.000990571229408959	0.00082769158938008	0.000558333121843514	0.00116882012920775	0.000896146569750075	0.000710151617370309	0.000499783427181555	0.0010146631194704	0.0000765198760378008	0.00117461034560651	0.00419149048347129	0.0046758462421113	0.0159390159390159	0.0000695458654982961	0.00158169191607147	0.000448602076763732	0.00158586702590249	0.00149658722166275	0.00479366108816107	0.00332080344994581	0.00123790879778904	0.000516084637880612	0.01859547403578	0.00168771284771405	0.000687513335387971	0.00134609386542344	0.000371604464208297	0.0015186989812061	0.000670722196225238
"ASV1972|Bacteroidales"	0.000261335424016725	0.00194943466394746	0.00248076708663173	0.00145312421706669	0.00107174754391188	0.000925347005126923	0.000910724985020971	0.000951495361460113	0.000421909968081594	0.00101869734077548	0.000507575565312286	0.000722543352601156	0.000796574728666733	0.00110073500692398	0.000499783427181555	0.00171997772690713	0.0000765198760378008	0.00641517957985091	0.00184531027574208	0.00349971313826736	0.00245437745437745	0.0000347729327491481	0.00281738872550231	0.002256204562547	0.00109134935115871	0.00646189996643169	0.00514613616817291	0.000126836242879875	0.00104598495317058	0.000417782802093829	0.00351627517333363	0.00171785057713752	0.000972001612100235	0.00183856723082227	0.000879463898626302	0.000801535573414331	0
"ASV1966|Bacteroidales"	0	0.00125963470593528	0.0000557475749804884	0	0.000198471767391089	0.000475178191821933	0	0.000216248945786389	0.000770444289540302	0	0	0.0000425025501530092	0.000647216967041721	0.000355075808685154	0.000266551161163496	0	0	0.00040659588886379	0.0000790847261032319	0.000229489386115892	0.0000577500577500577	0.0000695458654982961	0.000494278723772335	0.000765262366244013	0.00364919939293692	0.0000279735929282757	0.00501924513936865	0.000196019648087079	0	0	0.0000330684185579965	0	0.000165951494748821	0.0000328315576932548	0.000668888035574934	0.000400767786707165	0
"ASV1935|Bacteroidales"	0.0019077485953221	0	0.000139368937451221	0.00085183143759082	0.0000992358836955443	0.000275103163686382	0	0	0.0000917195582786073	0.0000424457225323118	0.0000253787782656143	0.000106256375382523	0.000348501443791696	0.0000710151617370309	0.000233232266018059	0.000915671595619625	0	0	0	0.000258175559380379	0	0.000139091730996592	0.000444850851395102	0.000620126400232218	0	0	0.00152269234565116	0.000219080783156147	0.0000191923844618455	0	0	0	0.00504966691164268	0.000246236682699411	0.000173415416630538	0.000611698200763568	0.000124785524879114
"ASV2064|Bacteroidales"	0	0.000749782563056714	0	0.0000501077316229894	0.0000396943534782177	0.000150056271101663	0	0.00121099409640378	0.0000917195582786073	0	0.000456818008781057	0.000106256375382523	0.000199143682166683	0.0000710151617370309	0.00033318895145437	0.0000123739404813463	0.0000765198760378008	0	0.00150260979596141	0.000286861732644865	0	0.000556366923986369	0.000864987766601587	0	0.00075030267892161	0.000503524672708963	0.000676752153622739	0	0.00010555811454015	0.00168341893784866	0.000066136837115993	0.000828787559145294	0.000663805978995282	0.000147742009619646	0.000433538541576346	0.000822628614819971	0.000655124005615349
"ASV3321|Muribaculaceae"	0	0.000269921722700417	0	0	0	0.0000250093785169439	0	0.000735246415673724	0.000348534321458708	0	0	0	0.000149357761625012	0.000106522742605546	0.00033318895145437	0	0	0	0	0.00100401606425703	0	0	0.000420136915206485	0.000158330144740141	0	0	0	0.0000345917026036022	0	0	0	0	0	0	0.000148641785683319	0	0
"ASV3302|Muribaculaceae"	0	0	0.0000557475749804884	0.000551185047852884	0.000138930237173762	0.000300112542203326	0	0	0.00088050775947463	0.000254674335193871	0.000253787782656143	0.000531281876912615	0.0000995718410833416	0.000355075808685154	0.000266551161163496	0.000321722452515003	0.000306079504151203	0	0	0.000143430866322433	0.000173250173250173	0.000104318798247444	0.00106269925611052	0.000211106859653521	0.0000852616680592739	0	0.0000281980064009475	0.000380508728639624	0	0	0	0.0000452065941351979	0	0.0000164157788466274	0.0000990945237888791	0.000611698200763568	0.0000467945718296678
"ASV3305|Muribaculaceae"	0.000418136678426761	0.00041987823531176	0.000222990299921953	0.000300646389737937	0.00051602659521683	0.000200075028135551	0.000886758538046735	0.00080012109940964	0.000330190409802986	0.000997474479509327	0.00114204502195264	0.0000212512750765046	0.000398287364333367	0.00039058338955367	0.000966247959217672	0.0000123739404813463	0.000267819566132303	0.000632482493788118	0.00160805609743238	0	0.000490875490875491	0	0.000271853298074784	0.000277077753295246	0.0000341046672237096	0.0000699339823206893	0.000521663118417528	0.0000345917026036022	0	0.0000737263768400875	0.0000771596433019918	0.000738374370874898	0	0.000114910451926392	0.0000247736309472198	0.0000421860828112806	0
"ASV3327|Muribaculaceae"	0	0	0	0.000350754121360926	0.0000595415302173266	0.000200075028135551	0	0	0.0000366878233114429	0.00010611430633078	0.00134507524807756	0.0000425025501530092	0.0000995718410833416	0.0000355075808685154	0.000033318895145437	0.000284600631070965	0.000306079504151203	0	0	0.000258175559380379	0	0.00017386466374574	0	0.00010555342982676	0	0	0.0000563960128018949	0	0.0000959619223092277	0	0.000297615767021968	0.000406859347216781	0	0.000279068240392665	0	0	0.000249571049758228
"ASV2011|Bacteroidales"	0	0.0000599826050445371	0.000139368937451221	0	0	0.000700262598474428	0	0.000216248945786389	0.00062369299629453	0.000382011502790806	0.0014212115828744	0	0.000398287364333367	0.00113624258779249	0.00213240928930797	0	0	0	0	0.000258175559380379	0	0	0.00163111978844871	0.000224301038381866	0	0	0	0	0	0	0	0	0.000403025058675707	0	0.000284896755893027	0.0000210930414056403	0.000171580096708782
"ASV2468|Bacteroidales_F082"	0	0.00146957382359116	0.00066897089976586	0.00325700255549431	0.00910985412325097	0.00465174440415156	0	0.00183811603918431	0.00210954984040797	0.00093380589571086	0.000583711900109129	0.0032301938116287	0.00303694115304192	0.00127827291126656	0.00293206277279845	0.00412052218028831	0.00221907640509622	0.00040659588886379	0	0.002122776821572	0.000115500115500115	0	0.00373180436448113	0.00138538876647623	0.00153471002506693	0.0000279735929282757	0.00177647440325969	0.00564997809192168	0.000383847689236911	0	0.000815687657763913	0	0.000426732415068396	0.000279068240392665	0.000309670386840247	0.00073825644919741	0.000140383715489003
"ASV2846|Bacteroidia"	0	0.0000299913025222685	0	0	0	0.00097536576216081	0	0	0.00062369299629453	0	0	0	0.000746788808125062	0.000532613713027731	0	0.0000123739404813463	0	0	0	0.00344234079173838	0	0	0.00687047426043546	0.00215065113272024	0.00109134935115871	0	0.0000704950160023686	0.00568456979452529	0	0	0	0	0.00175434437305896	0	0.000532633065365225	0.00118121031871586	0.000124785524879114
"ASV2039|Bacteroidales"	0	0.00110967819332394	0	0	0.000754192716086137	0.00097536576216081	0	0.0012758687801397	0.000715412554573137	0	0	0.000425025501530092	0.000497859205416708	0.0000355075808685154	0.000499783427181555	0	0	0.0014456742715157	0	0	0	0	0.000123569680943084	0.001873573379425	0.00155176235867879	0	0.00232633552807817	0	0	0	0	0	0	0.0013789254231167	0.0000495472618944396	0.000105465207028201	0.000920293245983466
"ASV1996|Bacteroidales"	0	0	0	0	0	0.000675253219957484	0	0	0.0000366878233114429	0	0	0	0.000448073284875037	0.00110073500692398	0	0	0	0	0	0.00235226620768789	0	0	0.000963843511356054	0.00117428190682271	0	0	0.00181877141286111	0	0	0	0	0	0	0	0.000606953958206885	0.000358581703895885	0
"ASV1997|Bacteroidales"	0.00010453416960669	0.000689799958012176	0.00200691269929758	0.000350754121360926	0.00017862459065198	0.0012004501688133	0	0.00121099409640378	0.000183439116557215	0.000339565780258494	0.00137045402634317	0	0.000945932490291745	0.000319568227816639	0.00033318895145437	0.000420713976365774	0.000306079504151203	0.000768014456742715	0.000316338904412928	0.000200803212851406	0.00323400323400323	0.00288615341817929	0.000296567234263401	0.000211106859653521	0.00042630834029637	0.0027693856998993	0.000408871092813738	0	0.000143942883463842	0	0.000341706991765964	0.000813718694433561	0.0000474147127853773	0.000443226028858939	0	0.0000421860828112806	0.000296365621587896
"ASV2024|Bacteroidales"	0	0.0010496955882794	0.000278737874902442	0.000100215463245979	0.0000198471767391089	0.00185069401025385	0	0.00151374262050473	0.00177935943060498	0.000403234364056962	0.000964393574093343	0	0.00114507617245843	0.000781166779107339	0.00199913370872622	0.0000247478809626926	0	0.00103907838265191	0	0.00186460126219162	0.000462000462000462	0	0.00506635691866644	0.000382631183122007	0.00272837337789677	0.0013287456640931	0.000690851156823213	0.00125683186126421	0.00127629356671273	0	0.000749550820647921	0	0.000189658851141509	0.000213405125006156	0.000953784791467962	0.000358581703895885	0.0000779909530494463
"ASV2490|Bacteroidales_F082"	0	0	0	0	0	0.000600225084406652	0	0	0.00209120592875225	0	0	0	0.000497859205416708	0.000248553066079608	0.00106620464465398	0	0	0.0000451773209848656	0	0.00180722891566265	0	0.0000695458654982961	0.000148283617131701	0.00220342784763362	0	0	0	0	0	0	0	0	0.000331902989497641	0.000870036278871251	0.000916624345047132	0.00208821109915839	0
"ASV3181|Barnesiellaceae"	0.0000522670848033451	0.000899739075668056	0.000306611662392686	0	0	0	0	0.00123261899098242	0.0000733756466228859	0	0.0000507575565312286	0	0	0.000177537904342577	0.000033318895145437	0	0	0.000677659814772984	0.000685400959561343	0.0000860585197934596	0.000317625317625318	0.000625912789484665	0	0	0.000170523336118548	0.0000559471858565514	0.000296079067209948	0	0	0	0.000198410511347979	0.0000753443235586631	0.000165951494748821	0.0000656631153865095	0.0000867077083152692	0.000569512117952288	0
"ASV2849|Bacteroidia"	0	0	0	0	0	0.0000250093785169439	0	0	0.00012840738159005	0	0	0	0	0	0.000066637790290874	0	0	0	0	0	0	0	0.00180411734176902	0.000963175047169189	0	0	0	0	0	0	0	0	0.0000474147127853773	0	0.00118913428546655	0	0
"ASV2029|Bacteroidales"	0.000182934796811708	0.000569834747923102	0.00114282528710001	0.00120258555895175	0.00194502332043267	0.000575215705889709	0	0.000735246415673724	0.000862163847818909	0.000657908699250833	0.00131969646981194	0.00119007140428426	0.000448073284875037	0.000213045485211093	0.000266551161163496	0.00121264616717194	0.00172169721085052	0	0.00126535561765171	0.000258175559380379	0.0017036267036267	0.000243410529244036	0	0.000778456544972358	0.0033934143887591	0.000629405840886203	0.00148039533604974	0.00168346286004197	0.000489405803777061	0.000319480966307046	0.000485003472183949	0.000436997076640246	0	0.000213405125006156	0.0000867077083152692	0.000105465207028201	0.0011542661051318
"ASV3383|Paludibacteraceae"	0.00334509342741409	0.00110967819332394	0.00248076708663173	0.00115247782732876	0.000218318944130197	0.0018256846317369	0.00186938286399041	0.0012758687801397	0.004017316652603	0.00606973832212059	0.00261401416135827	0.000340020401224073	0.00209100866275017	0.00308915953556084	0.00163262586212641	0.000519705500216544	0.00107127826452921	0.00844815902416987	0	0.00111876075731497	0.00288750288750289	0.00135614437721677	0.00155697797988286	0.000884009974799119	0.00039220367307266	0.000825220991384133	0.00186106842246253	0.0000461222701381362	0.00187125748502994	0	0.00115739464952988	0.00097947620626262	0.00111424575045637	0.00201914079813517	0.00206859818409285	0.0018350946022907	0.00318203088441741
"ASV1993|Bacteroidales"	0	0.0119065471013406	0	0	0	0.0000250093785169439	0	0.014315680211059	0	0	0	0	0	0.000106522742605546	0.000033318895145437	0	0	0	0	0	0	0	0	0.000197912680925176	0	0	0	0	0	0	0	0	0	0	0.000148641785683319	0.000590605159357928	0
"ASV1971|Bacteroidales"	0	0.0000299913025222685	0.0000836213624707325	0.000200430926491958	0.000238166120869306	0.0000500187570338877	0	0	0.000330190409802986	0	0	0.000255015300918055	0.0000995718410833416	0.000284060646948123	0	0.000420713976365774	0	0.000496950530833522	0	0.00111876075731497	0.000693000693000693	0	0.000098855744754467	0	0	0	0.00022558405120758	0.0000115305675345341	0.000143942883463842	0	0.0000110228061859988	0	0.000237073563926887	0.000229820903852783	0.000111481339262489	0.0000843721656225611	0.0000311963812197785
"ASV3293|Muribaculaceae"	0	0	0.000139368937451221	0	0	0.00100037514067775	0	0	0.00194445463550648	0.000955028756977016	0.000101515113062457	0	0.00144379169570845	0.000781166779107339	0.0000999566854363109	0	0	0	0	0.00143430866322433	0.000202125202125202	0	0.00170526159701456	0.000778456544972358	0	0	0.00397591890253359	0	0.0000863657300783049	0	0	0.000135619782405594	0.000189658851141509	0	0	0.0014132337741779	0.00750272968335673
"ASV2460|Bacteroidales_F082"	0	0	0	0.00415894172470812	0.00611293043564553	0.0032512192072027	0	0	0.00592508346479803	0	0	0	0.00214079458329185	0.003444235344246	0.00226568486988971	0.00410814823980697	0.00179821708688832	0	0	0.0016924842226047	0.000490875490875491	0	0	0.0012006702642794	0.0000511570008355643	0	0.000183287041606158	0	0.00134346691232919	0	0	0	0.00175434437305896	0.0000492473365398821	0.0000867077083152692	0.000379674745301525	0
"ASV2688|Bacteroidales_RF16 "	0.000392003136025088	0.000179947815133611	0.0000557475749804884	0.00180387833842762	0.00331447851543118	0.00065024384144054	0	0.0000864995783145557	0.00194445463550648	0	0	0.0000637538252295138	0.000697002887583391	0.00085218194084437	0.000399826741745244	0.00345232939429561	0.0000382599380189004	0.00284617122204653	0	0.00189328743545611	0.000231000231000231	0.0000347729327491481	0.000247139361886168	0.000554155506590492	0.0000852616680592739	0.00967886315318339	0.000140990032004737	0.000357447593570556	0.000182327652387533	0.0000245754589466958	0.00101409816911189	0	0.0000237073563926887	0.00103419406733752	0.000545019880838835	0.000400767786707165	0
"ASV2679|Bacteroidales_RF16 "	0	0.00041987823531176	0.00142156316200245	0	0	0.00252594723021133	0	0.000216248945786389	0.0015408885790806	0.00142193170483245	0	0	0.00263865378870855	0.00205943969037389	0.00229900376503515	0	0	0.000451773209848656	0.00210892602941952	0.00209409064830752	0.000462000462000462	0.00632867376034495	0.00177940340558041	0.000897204153527464	0.000272837337789676	0.00158050800044758	0	0.0105043470239605	0.00000959619223092277	0.00108132019365462	0	0.0000301377294234652	0.00120907517602712	0	0.00120152110094016	0.000611698200763568	0.0023241304008735
"ASV2067|Bacteroidales"	0	0.000149956512611343	0	0	0	0.00032512192072027	0	0.0000864995783145557	0.000385222144770151	0	0	0	0.000149357761625012	0	0	0	0	0	0	0	0	0	0.000370709042829251	0.0019923209879801	0	0	0.0000563960128018949	0.00521181652560939	0	0	0	0	0	0.000229820903852783	0	0	0.000296365621587896
"ASV2027|Bacteroidales"	0	0	0.000139368937451221	0	0	0.000500187570338877	0	0	0	0	0	0	0.000398287364333367	0.00102971984518695	0.000299870056308933	0	0	0	0	0.000516351118760757	0	0	0	0.0000395825361850352	0	0	0.00265061260168906	0	0	0	0	0	0	0	0.0000867077083152692	0.0000843721656225611	0
"ASV2682|Bacteroidales_RF16 "	0	0.000539843445400834	0.000501728174824395	0.00160344741193566	0.000158777413912871	0.000225084406652495	0	0.000129749367471834	0.000238470851524379	0.000318342918992339	0.000101515113062457	0.000127507650459028	0.000248929602708354	0.00170436388168874	0.000633059007763303	0.00105178494091443	0.000879978574434709	0.000542127851818387	0	0.00157773952954676	0.000202125202125202	0.0000695458654982961	0.000296567234263401	0.000422213719307042	0.000238732670565967	0.000223788743426206	0.000169188038405685	0.0000230611350690681	0.00000959619223092277	0.0000491509178933917	0.0000110228061859988	0.00034658388836985	0.0000237073563926887	0	0.000123868154736099	0.000421860828112806	0.0000311963812197785
"ASV2674|Bacteroidales_RF16 "	0.00499150659871946	0.00386887802537264	0.0021462816367488	0.00556195821015183	0.0124243326386821	0.00682756033512567	0.00237267825044937	0.00367623207836862	0.00735590857394431	0.0179757634924341	0.00761363347968429	0.00193386603196192	0.00453051876929204	0.0121791002379008	0.00253223603105321	0.00694178061003527	0.00206603665302062	0.013779082900384	0.00213528760478726	0.00579460699942628	0.0116366366366366	0.00566798803811113	0.00291624447025678	0.00328535050335792	0.00644578210528111	0.00397225019581515	0.00528712620017765	0.00284805018102991	0.0142983264240749	0.00406723845567816	0.00442014528058553	0.000858925288568759	0.00497854484246462	0.00661555887519083	0.00298522252913998	0.00251007192727119	0.00444548432381844
"ASV2676|Bacteroidales_RF16 "	0	0.00248927810934829	0.0000557475749804884	0.00145312421706669	0.00123052495782475	0.00125046892584719	0	0.00300586034643081	0.000403566056425872	0.0000212228612661559	0.0000761363347968429	0.000382522951377083	0.000896146569750075	0.000532613713027731	0.000299870056308933	0.00123739404813463	0.000382599380189004	0.000677659814772984	0	0.0000860585197934596	0.000144375144375144	0.000730231587732109	0.000296567234263401	0.00220342784763362	0.00119366335282983	0.0000279735929282757	0.00232633552807817	0.000714895187141111	0.000412636265929679	0.0000491509178933917	0.000606254340229936	0	0.0000237073563926887	0.000279068240392665	0.000322057202313857	0.000232023455462043	0.000686320386835127
"ASV2675|Bacteroidales_RF16 "	0.000627205017640141	0.00383888672285037	0.00518452447318542	0.00350754121360926	0.00579537560781979	0.009353507565337	0.00191731575793889	0.00235711350907164	0.00214623766371941	0.0171056261805217	0.0104814354236987	0.002316388983339	0.00711938663745893	0.00546816745375138	0.00323193282910739	0.0059889871929716	0.000573899070283506	0.0099841879376553	0.00026361575367744	0.00166379804934022	0.00961538461538462	0.0000347729327491481	0.00615377011096557	0.00157010726867306	0.00109134935115871	0.00457368244377308	0.00314407771370564	0.00127989299633328	0.00186166129279902	0.00457103536408542	0.00676800299820328	0.00278773997167053	0.00111424575045637	0.00151025165388972	0.000532633065365225	0.00166635027104558	0.000608329433785681
"ASV2712|Bacteroidales_RF16 "	0	0	0	0.00125269329057474	0.000992358836955443	0	0	0	0	0.0000636685837984677	0	0.000425025501530092	0	0	0	0.00197983047701541	0.0000382599380189004	0	0	0	0	0	0	0	0	0	0	0	0.00000959619223092277	0.0000122877294733479	0	0	0	0.0000492473365398821	0	0	0
"ASV2681|Bacteroidales_RF16 "	0.00256108715536391	0.00287916504213778	0.00551900992306835	0.00420904945633111	0.000396943534782177	0.00442665999749906	0.00726183343319353	0.00190299072292023	0.00315515280478409	0.00969884759863325	0.00738522447529376	0.000106256375382523	0.0035845862790003	0.00383481873379967	0.00513110985239729	0.00121264616717194	0.000726938822359108	0.0097131240117461	0.00026361575367744	0.00438898450946644	0.00245437745437745	0.000591139856735517	0.00155697797988286	0.00122705862173609	0.0019610183653633	0.0126021036141882	0.000690851156823213	0.000449692133846828	0.00114194687547981	0.00627902976088078	0.00168648934645782	0.00522889605497122	0.000450439771461084	0.00132967808657682	0.00211814544598729	0.00126558248433842	0.00140383715489003
"ASV2730|Bacteroidales_RF16 "	0	0	0	0	0	0.000450168813304989	0	0	0	0.0010611430633078	0.00109128746542141	0	0.000398287364333367	0.0000355075808685154	0	0	0	0	0	0	0	0.00107796091522359	0	0	0	0	0	0.000230611350690681	0	0	0.000815687657763913	0	0	0.000196989346159529	0.0000247736309472198	0	0.000109187334269225
