""	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"
"ASV3842|Prevotellaceae_UCG-001"	0.000281000361286179	0.00184340292179363	0.000579390260725617	0.00119482470214727	0.000262835114771333	0.000219514872132587	0.00424768021036131	0.000753406708595388	0	0	0.0000589292554288577	0.00075133092907436	0.000800725991565686	0	0	0	0	0	0	0	0.000232819304828946	0.0000442758681759818	0	0	0.00013113607553438	0.0000698470349933645	0	0	0.000294009555310548	0.000673995398238316	0.000192983960888584	0.0000646245314721468	0.000100361300682457	0.000247875841745046	0.000239420602142814	0.000126284550663783	0.000385325519788071	0.00059342912118542	0.000299121331089923	0.000033788920612931
"ASV3840|Prevotellaceae_UCG-001"	0	0	0	0	0	0	0.00164344770043741	0	0	0	0	0	0	0	0	0	0	0	0.0000893794829396912	0	0	0.000428000059034491	0	0	0.00109280062945316	0.000698470349933645	0	0	0	0	0	0	0	0.000041312640290841	0.0000598551505357036	0	0	0.000179827006419824	0	0
"ASV3834|Prevotellaceae_UCG-001"	0.000602143631327526	0.000967786533941656	0.00228997103048696	0.00232137370702898	0.00163541849191052	0.00112501371967951	0.000859649566382645	0.000786163522012579	0	0.0000907358678885764	0.00123751436400601	0.000601064743259488	0.000693962526023595	0	0	0	0.0000628338045868677	0.000744355305599206	0.000379862802493688	0.000216313097758069	0.000356076583856035	0.000560827663562436	0.00129045403606479	0.00026801867196748	0	0	0.000512213080641547	0.000238935450669019	0.000411613377434767	0.000766960280753945	0.000750493181233382	0.000937055706346129	0.00199288868498021	0.000316730242229781	0.000798068673809381	0.00192583939762269	0.00165368868909047	0.000395619414123613	0.000336511497476164	0.000709567332871551
"ASV3431|Alloprevotella"	0.0000802858175103368	0.0000921701460896816	0	0	0.000204427311488815	0	0.0000252838107759602	0.00206367924528302	0	0	0.0000883938831432865	0.000643997939206595	0.00197512411252869	0.00422067231418565	0.00278906202631419	0.00253288097783148	0.000596921143575244	0.000523805585421664	0	0	0.0000136952532252321	0.0000147586227253273	0	0	0	0	0.0000320133175400967	0	0	0.000116206103144537	0.000128655973925723	0	0.000530481160750129	0	0.000179565451607111	0.000157855688329729	0.000240828449867544	0.000107896203851894	0	0.000608200571032758
"ASV2148|Bacteroidales"	0.000481714905062021	0	0	0	0	0	0	0	0	0	0.000176787766286573	0	0	0.000718412308797557	0.000848844964530407	0.000790072965562114	0	0.000330824580266314	0.000625656380577838	0.0000618037422165912	0	0.000575586286287764	0	0	0	0	0	0.000036759300102926	0.000161705255420801	0	0	0	0.000129035958020302	0.000096396160678629	0.000279324035833283	0.000220997963661621	0.000176607529902866	0.000431584815407578	0.000373901663862404	0.000641989491645689
"ASV2028|Bacteroidales"	0.0000401429087551684	0.000645191022627771	0.000193130086908539	0.000102413545898337	0.00160621459026926	0.000109757436066293	0	0.0000327568134171908	0	0.0000226839669721441	0.000589292554288577	0.000558131547312382	0.000160145198313137	0	0	0	0	0	0	0.000849801455478129	0.000356076583856035	0.0000590344909013091	0	0.000446697786612467	0.000553685652256269	0.000785779143675351	0.00124851938406377	0.000238935450669019	0.000676221977214259	0.0000464824412578149	0.00017154129856763	0.0000969367972082202	0	0.000013770880096947	0	0.0000315711376659458	0	0.000125878904493877	0	0
"ASV19399|Puniceicoccaceae"	0	0	0.0000275900124155056	0	0.000116815606565037	0.0000548787180331467	0.000101135243103841	0	0	0	0.0000589292554288577	0	0	0.000119735384799593	0.000303158915903717	0.000139424640981549	0.0000314169022934339	0.0000551374300443856	0.0000670346122047684	0	0.000164343038702786	0.000132827604527945	0.000135837266954189	0.0000670046679918701	0.000203989450831257	0.000192079346231752	0.000160066587700483	0.000128657550360241	0.0000294009555310548	0.000209170985660167	0.000107213311604769	0	0.000100361300682457	0.000165250561163364	0.000239420602142814	0	0.000176607529902866	0.0000899135032099121	0.000243036081510563	0.000388572587048707
"ASV4133|Alistipes"	0.000642286540082694	0.000184340292179363	0.000110360049662022	0.000512067729491687	0.000496466327901408	0.000932938206563495	0.0000505676215519203	0.0000655136268343816	0	0.0000226839669721441	0.000441969415716432	0.000257599175682638	0.000160145198313137	0.000898015385996947	0.000848844964530407	0.00074359808523493	0.000942507068803016	0.000468668155377278	0.000290483319553996	0.0010352126821279	0.000903886712865321	0.000959310477146273	0.00106971847726424	0.000469032675943091	0.000947093878859408	0.000558776279946916	0.000736306303422224	0.000477870901338039	0.000984932010290334	0.000162688544402352	0.000729050518912428	0.000420059454568954	0.000573493146756896	0.000647231364556509	0.000538696354821332	0.000473567064989187	0.000385325519788071	0.000863169630815156	0.000205645915124322	0.000658883951952155
"ASV4115|Alistipes"	0.00521857813817189	0.0070049311028158	0.00380742171333977	0.00959273546581095	0.00604520763974067	0.00521347821314894	0.00508204596596799	0.00511006289308176	0	0.00049904727338717	0.00406611862459118	0.00738450970290228	0.00424384775529814	0.00523842308498219	0.00518401746195356	0.00666914532695078	0.0103361608545397	0.00909767595732363	0.0028377985833352	0.00353826424189985	0.00384836615629023	0.00370441430405715	0.00449960946785751	0.00489134076340652	0.00330754323847824	0.00375427813089334	0.00393763805743189	0.00365755036024114	0.00396912899669239	0.00529899830339089	0.00613260142379278	0.00332816337081556	0.00242300854504789	0.00488866243441618	0.00385068135113026	0.00370960867574863	0.00496106606727141	0.00433383085471776	0.00254253131426435	0.00209491307800172
"ASV2940|Bacteroidia"	0	0.00059910594958293	0.000744930335218651	0.000204827091796675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003246896999572	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000347282514325404	0.0000642209199646785	0.00116887554172886	0	0.00167255157034009
"ASV2858|Bacteroidia"	0	0.00281118945573529	0.00102083045937371	0.00215068446386509	0	0	0.00867234709615433	0.000131027253668763	0	0	0.00103126197000501	0	0.000133454331927614	0	0	0	0	0	0	0.000123607484433182	0	0.000546069040837109	0	0	0	0	0	0	0	0.000836683942640668	0.000471738571060983	0	0.00248035785972358	0	0.000738213523273678	0.00206790951711945	0.00248856064863129	0.000359654012839648	0.00142082632267714	0.000574411650419827
"ASV2545|Bacteroidales_M2PB4-65"	0	0.00428591179317019	0	0	0.000204427311488815	0	0	0.00311189727463312	0	0.000272207603665729	0.0102536904446212	0.0000214665979735532	0.00288261356963647	0	0.0000303158915903717	0	0.000345585925227773	0.00432828825848427	0.000201103836614305	0.000417175259961991	0.00127365854994659	0.00283365556326284	0	0	0	0	0	0.00955741802676077	0	0	0.000128655973925723	0	0.000516143832081207	0	0.000698310089583209	0.000473567064989187	0.000594043509673276	0.000125878904493877	0	0
"ASV3226|Flavobacterium"	0	0	0	0	0	0	0	0	0.0441562574588273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000359654012839648	0.0000373901663862404	0.0000168944603064655
"ASV3233|Flavobacteriaceae"	0	0	0	0	0	0	0	0	0.0184780014320948	0.00131567008438436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV4127|Alistipes"	0.00132471598892056	0.00377897598967694	0.000413850186232584	0.00375516334960571	0.0000292039016412593	0.00126221051476238	0.00103663624181437	0.000720649895178197	0	0.0000907358678885764	0.000265181649429859	0.000837197320968573	0.000346981263011797	0.00317298769718921	0.00215242830291639	0.00206813217455965	0.0229971724787936	0.00226063463181981	0	0.0000309018711082956	0	0.00100358634532225	0.00295446055625361	0.00321622406360976	0.000349696201425012	0.000227002863728435	0.000416173128021257	0	0.000749724366041896	0.0000464824412578149	0.000407410584098122	0.000258498125888587	0.0000573493146756896	0.00123937920872523	0.000299275752678518	0.000220997963661621	0.000128441839929357	0.000305705910913701	0.0000747803327724808	0.000118261222145259
"ASV4117|Alistipes"	0.00441571996306852	0.00506935803493249	0.00645606290522831	0.0072030860615164	0.0025115355411483	0.00417078257051915	0.000758514323278805	0.00452044025157233	0	0.0000907358678885764	0.00810277262146793	0.00369225485145114	0.00269577750493781	0.00924955847576855	0.0104892984902686	0.00908583910396431	0.0114985862393968	0.000220549720177543	0.000580966639107993	0.00488249563511071	0.00105453449834287	0.00191862095429255	0.000577308384555303	0.000223348893306234	0.00616339555011584	0.00618146259691276	0.00124851938406377	0.00422731951183649	0.00474825431826534	0.00378831896251191	0.00574663350201561	0.00507302572056353	0.00235132190170327	0.00359419970530317	0.00297280580993995	0.00429367472256863	0.00550694388697118	0.00694132244780521	0.00257992148065059	0.00378435910864827
"ASV4153|Alistipes"	0.00208743125526876	0.000645191022627771	0.0000275900124155056	0.0000341378486327792	0	0	0.00101135243103841	0	0	0	0.00123751436400601	0.0010518633007041	0	0.000718412308797557	0.00036379069908446	0.000511223683599015	0	0	0	0.0000463528066624434	0	0.000309931077231873	0.000322613509016199	0	0.000903381853681281	0.000419082209960187	0	0	0.000382212421903712	0.0000232412206289074	0.00122223175229436	0.000323122657360734	0.00041578253139875	0.000068854400484735	0.000299275752678518	0.00140491562613459	0.000513767359717428	0.00107896203851894	0.0000373901663862404	0
"ASV4114|Alistipes"	0.0143711613343503	0.0164062860039633	0.00827700372465168	0.0127334175400266	0.00826470416447637	0.0179179014378224	0.0248539859927688	0.00884433962264151	0	0.00163324562199437	0.01264032528949	0.0393268074875494	0.0068862435274649	0.0107761846319634	0.0103377190323167	0.010410373193289	0.0222431668237512	0.0123507843299424	0.00866980984515005	0.0165788538496006	0.0349502862307924	0.0157622090706495	0.0216490644208239	0.00444464297679405	0.011991665573866	0.0111231403226933	0.0120049940775363	0.0113770033818556	0.0184049981624403	0.00753015548376601	0.0178617377133545	0.0141850846581362	0.00759878419452888	0.0131511904925844	0.0125496298956525	0.00539866454087673	0.0202456450188649	0.00789440558183028	0.00420639371845205	0.00761940159821595
"ASV4132|Alistipes"	0.000722572357593031	0.00244250887137656	0.00187612084425438	0.000238964940429454	0.00040885462297763	0.000274393590165734	0.000126419053879801	0.000196540880503145	0	0.00011341983486072	0.00188573617372344	0.000880130516915679	0.0000266908663855229	0.001766096925794	0.00254653489359122	0.00211460705488683	0	0.000137843575110964	0.000335173061023842	0.000618037422165912	0.0000684762661261607	0.000929793231695618	0.000254694875539104	0	0.00262272151068759	0.0027589578822379	0.000352146492941063	0.00018379650051463	0.000485115766262404	0.000209170985660167	0.00034308259713526	0.0000323122657360734	0.000229397258702759	0.000179021441260311	0.000179565451607111	0.000189426825995675	0.000770651039576142	0.000683342624395332	0.000186950831931202	0.000270311364903448
"ASV4125|Alistipes"	0.00341214724418931	0.00152080741047975	0.000634570285556628	0.00129723824804561	0.00140178727878045	0.00139940730984524	0.00111248767414225	0.00196540880503145	0	0	0.00126697899172044	0.00107332989867766	0.00184166978060108	0.00083814769359715	0.000697265506578549	0.000604173444253381	0.000722588752748979	0.00135086703608745	0.000603311509842916	0.00160689729763137	0.000712153167712071	0.00143158640435675	0.000696165993140218	0.000223348893306234	0.000786816453206277	0.000977858489907103	0.00147261260684445	0.00117629760329363	0.000455714810731349	0.000743719060125038	0.000814821168196243	0.000743182111929689	0.00041578253139875	0.00132200448930691	0.000498792921130863	0.000505138202655133	0.000883037649514329	0.000773256127605244	0.000467377079828005	0.0004899393488875
"ASV2897|Bacteroidia"	0.00024085745253101	0.000184340292179363	0	0.000716894821288362	0.00040885462297763	0.000521347821314894	0.0000758514323278805	0.000163784067085954	0	0	0.000471434043430861	0.00034346556757685	0.000320290396626275	0.000778280001197354	0.000697265506578549	0.000604173444253381	0.000942507068803016	0.000468668155377278	0.000335173061023842	0.000123607484433182	0.000246514558054178	0.000826482872618327	0.000169796583692736	0.000290353561298104	0.000189418775771882	0	0.000224093222780677	0.000349213350977797	0.0000882028665931643	0.000232412206289074	0.000150098636246676	0	0.0000430119860067672	0.000041312640290841	0.00021946888529758	0	0.0000481656899735089	0.0000899135032099121	0.0000373901663862404	0.000135155682451724
"ASV4129|Alistipes"	0.000361286178796516	0.000645191022627771	0.00113119050903573	0.000170689243163896	0.00137258337713919	0	0.000505676215519203	0.000163784067085954	0	0.0000453679339442882	0.0000294646277144288	0.000558131547312382	0.000266908663855229	0.0000299338461998982	0	0	0	0.0000275687150221928	0.000469242285433379	0.0000309018711082956	0.0000547810129009285	0	0	0	0	0	0.00009603995262029	0.00178282605499191	0.0000147004777655274	0.000255653426917982	0.000235869285530491	0	0	0.000123937920872523	0.000139662017916642	0.000252569101327566	0.0000642209199646785	0.000287723210271719	0	0.000118261222145259
"ASV5021|Sphingobacterium"	0	0	0	0	0	0	0	0	0.00224759328506643	0.00417384992287451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV4123|Alistipes"	0.00461643450684437	0.00539195354624637	0.00182094081942337	0.00337964701464514	0.00455580865603645	0.00406102513445286	0.00212384010518065	0.00884433962264151	0	0.000226839669721441	0.00244556410029759	0.00422891980078997	0.00563177280734533	0.00152662615619481	0.00136421512156673	0.0011153971278524	0.00216776625824694	0.00300498993741902	0.00218979733202243	0.00140603513542745	0.00152017310800077	0.00165296574523665	0.00263184704723741	0.00111674446653117	0.00126764873016567	0.000977858489907103	0.00112046611390338	0.00163578885458021	0.00111723631018008	0.001255025913961	0.00173685564799726	0.0010986170350265	0.000960601020817801	0.00240990401696572	0.00127690987809501	0.00143648676380053	0.00240828449867544	0.002050027873186	0.00143952140587026	0.00207801861769526
"ASV4155|Alistipes"	0.000120428726265505	0.000368680584358726	0	0	0	0.00016463615409944	0	0.0000327568134171908	0	0	0.000117858510857715	0.0000429331959471063	0.000106763465542091	0.0000598676923997964	0.0000606317831807433	0.000209136961472324	0.000691171850455545	0.000854630165687977	0.000201103836614305	0	0	0	0.0000679186334770944	0.0000223348893306234	0.000029141350118751	0	0	0.000110277900308778	0.0000882028665931643	0.0000929648825156297	0.0000857706492838151	0.0000969367972082202	0.0000860239720135344	0.000454439043199251	0.0000997585842261727	0	0.000112386609938187	0.000251757808987754	0.000112170499158721	0.000185839063371121
"ASV4143|Alistipes"	0.000200714543775842	0.000322595511313885	0.000358670161401573	0.000238964940429454	0.000905320950879037	0.000548787180331467	0.000303405729311522	0.000393081761006289	0	0.0000226839669721441	0.000117858510857715	0.000257599175682638	0.000480435594939412	0.000419073846798575	0.000636633723397805	0.000604173444253381	0.00128809299403079	0.000523805585421664	0	0.00013905841998733	0.000109562025801857	0.000413241436309164	0.000390532142493293	0.000379693118620597	0.000262272151068759	0.0000523852762450234	0.000512213080641547	0.000202176150566093	0.000117603822124219	0.0000464824412578149	0.000257311947851445	0.0000323122657360734	0.0000286746573378448	0.00027541760193894	0.000139662017916642	0.000205212394828648	0.000128441839929357	0.000197809707061807	0.000130865582351841	0.000101366761838793
"ASV4122|Alistipes"	0.00220785998153426	0.00244250887137656	0.00215202096840944	0.00153620318847506	0.00110974826236785	0.00112501371967951	0.000657379080174964	0.0017688679245283	0	0.000181471735777153	0.0011196558531483	0.00176026103383136	0.00114770725457748	0.000568743077798066	0.000848844964530407	0.00074359808523493	0.000911090166509582	0.00102004245582113	0.0014747614685049	0.00132878045765671	0.00267057437892027	0.000915034608970291	0.00163004720345027	0.000357358229289974	0.000626539027553147	0.000803240902423692	0.000608253033261837	0.000845463902367299	0.000882028665931643	0.000952890045785205	0.00205849558281156	0.000937055706346129	0.000616505132763664	0.00170758913202143	0.000798068673809381	0.000678779459817835	0.00154130207915228	0.000935100433383086	0.00119648532435969	0.00155429034819483
"ASV4120|Alistipes"	0.00024085745253101	0.000506935803493249	0.000524210235894606	0.000136551394531117	0.00040885462297763	0.000109757436066293	0.000252838107759602	0.0000982704402515723	0	0	0.000294646277144288	0.000536664949338829	0.000293599530240752	0.000149669230999491	0.000090947674771115	0.000185899521308733	0.000125667609173735	0.000165412290133157	0.000737380734252452	0.00013905841998733	0.000369771837081268	0.000265655209055891	0.000118857608584915	0.000424362897281844	0.000247701476009384	0.000209541104980094	0.000160066587700483	0.000220555800617556	0.00033811098860713	0.000278894647546889	0.000150098636246676	0.0000969367972082202	0.000157710615358146	0.000055083520387788	0.000119710301071407	0.000205212394828648	0.0000321104599823392	0.000143861605135859	0.000112170499158721	0.000033788920612931
"ASV4163|Alistipes"	0.000200714543775842	0.000322595511313885	0.0000827700372465168	0	0	0.000137196795082867	0.0000252838107759602	0	0	0.0000226839669721441	0.0000883938831432865	0.000965996908809892	0	0.000239470769599186	0.000242527132722973	0.0000929497606543663	0	0	0	0.0000618037422165912	0	0.000723172513541036	0	0	0.00013113607553438	0.0000873087937417057	0	0.000018379650051463	0.0000294009555310548	0.000139447323773445	0.0000643279869628613	0	0.000157710615358146	0.000068854400484735	0.0000598551505357036	0.0000157855688329729	0.000240828449867544	0.0000719308025679296	0	0
"ASV4121|Alistipes"	0.000923286901368873	0.000967786533941656	0.000662160297972134	0.000887584064452258	0.00154780678698674	0.00145428602787839	0.000379257161639402	0.00229297693920335	0	0.000680519009164323	0.00123751436400601	0.00126652928043964	0.00205519671168526	0.00188583231059359	0.00163705814588007	0.00176604545243296	0.000471253534401508	0.00135086703608745	0.0030389024199495	0.00105066361768205	0.00156125886767646	0.00103310359077291	0.00292050123951506	0.000312688450628727	0.0013113607553438	0.000995320248655445	0.00268911867336812	0.000900602852521688	0.000205806688717383	0.000929648825156297	0.00156531434942963	0.000969367972082202	0.000602167804094741	0.000619689604362615	0.000798068673809381	0.000915562992312428	0.0010596451794172	0.00149256415328454	0.00149560665544962	0.00155429034819483
"ASV4131|Alistipes"	0.000200714543775842	0.000691276095672612	0.00124155055869775	0.00174103028027174	0.000846913147596519	0.00159148282296126	0.00134004197112589	0.000294811320754717	0	0.000181471735777153	0.000736615692860721	0.00150266185814872	0.000106763465542091	0.000209536923399288	0.00036379069908446	0.000162662081145141	0.000502670436694942	0.00215035977173104	0.0022568319442272	0.00285842307751734	0.0019584212112082	0.00200717269064451	0.000832003260094407	0.000156344225314364	0.000728533752968775	0.000855626178668716	0.000224093222780677	0.00113953830319071	0.00169055494303565	0.000929648825156297	0.00192983960888584	0.00229417086726121	0.000817227734128577	0.00134954624950081	0.00149637876339259	0.000584066046819997	0.00184635144898451	0.00213994137639591	0.00205645915124322	0.000574411650419827
"ASV4145|Alistipes"	0.0000802858175103368	0.000506935803493249	0.000303490136570561	0.000136551394531117	0	0.0000823180770497201	0	0.000131027253668763	0	0	0.000412504788002004	0.0000643997939206595	0.000160145198313137	0.0000299338461998982	0.0000606317831807433	0	0	0	0	0.0000309018711082956	0.000287600317729875	0.000132827604527945	0	0.0000223348893306234	0.000233130800950008	0.000192079346231752	0.0000320133175400967	0.0000918982502573151	0.000235207644248438	0.000371859530062519	0.000621837207307659	0.000613933048985395	0.000286746573378448	0	0.000379082620059456	0.000173641257162702	0.0000321104599823392	0.0000179827006419824	0.000317816414283044	0.000033788920612931
"ASV4154|Alistipes"	0.000481714905062021	0.0000460850730448408	0.000772520347634156	0	0.000233631213130074	0.000109757436066293	0.000455108593967283	0.0000655136268343816	0	0	0.0000589292554288577	0.000150266185814872	0.0000266908663855229	0.0000898015385996947	0.0000303158915903717	0.000116187200817958	0	0.00132329832106526	0	0.000200862162203921	0	0.000177103472703927	0	0.000737051347910571	0.0000437120251781265	0.0000174617587483411	0.00019207990524058	0.000257315100720482	0.0000882028665931643	0.000209170985660167	0.000278754610172399	0.000290810391624661	0.000071686643344612	0.000110167040775576	0	0.0000947134129978374	0.0000963313799470177	0.0000539481019259472	0.0000747803327724808	0.00015205014275819
"ASV4119|Alistipes"	0.00112400144514472	0.000460850730448408	0.000882880397296179	0.00167275458300618	0.000642485836107704	0.00200307320820986	0.0000252838107759602	0.0010482180293501	0	0.0000453679339442882	0.000383040160287575	0.000729864331100807	0.00125447072011958	0.001766096925794	0.00130358333838598	0.00153367105079704	0.00056550424128181	0.000358393295288507	0.000178758965879382	0.000463528066624434	0.000123257279027089	0.000619862154463745	0.000271674533908378	0.000223348893306234	0.000641109702612522	0.000401620451211846	0.00067227966834203	0.000771945302161447	0.000411613377434767	0.000534548074464871	0.000922034479801012	0.000484683986041101	0.0000573493146756896	0.00027541760193894	0.000179565451607111	0.000299925807826485	0.000160552299911696	0.000917117732741103	0.000467377079828005	0.000304100285516379
"ASV4151|Alistipes"	0.000120428726265505	0.000276510438269045	0.000331080148986067	0.000136551394531117	0.000204427311488815	0.000192075513116014	0.000278121918535562	0	0	0.00011341983486072	0	0.0000429331959471063	0	0.0000299338461998982	0	0	0	0.0011578860309321	0	0.000077254677770739	0.000821715193513928	0	0.000152816925323463	0	0.0000728533752968775	0.0000873087937417057	0.000160066587700483	0.000147037200411704	0.000249908122013965	0	0.000557509220344798	0.000258498125888587	0.000114698629351379	0.00013770880096947	0.000199517168452345	0.000205212394828648	0.0000321104599823392	0.0000359654012839648	0.0000186950831931202	0.000101366761838793
"ASV4118|Alistipes"	0.000521857813817189	0.00161297755656943	0.000772520347634156	0.00133137609667839	0.00338765259038608	0.00161892218197783	0.000505676215519203	0.000982704402515723	0.0000596706181876044	0.0000226839669721441	0.00226877633401102	0.000536664949338829	0.00125447072011958	0.000449007692998473	0.000272843024313345	0.000673885764744156	0.000848256361922714	0.00250875306701955	0.00136303711483029	0.000896154262140573	0.000260209811279411	0.000575586286287764	0.000305633850646925	0.00174212136778862	0.000349696201425012	0.000174617587483411	0.000448186445561354	0.000735186002058521	0.0000441014332965821	0.000232412206289074	0.000814821168196243	0	0.000458794517405517	0.000234104961648099	0.00043893777059516	0.000568280477987024	0.000577988279682106	0.00052149831861749	0.000299121331089923	0.000473044888581034
"ASV4116|Alistipes"	0.0024085745253101	0.00304161482095949	0.00457994206097393	0.00194585737206841	0.00347526429530985	0.00148172538689496	0.00230082678061237	0.00340670859538784	0	0.000408311405498594	0.0017384130351513	0.00233985917911729	0.00216196017722735	0.00212530308019277	0.00187958527860304	0.001649858251615	0.00157084511467169	0.00135086703608745	0.00227917681496213	0.00203952349314751	0.00209537374346052	0.00231710376787638	0.00251298943865249	0.00100507001987805	0.00134050210546255	0.00120486135363554	0.00172871914716522	0.00176444640494045	0.00122013965453877	0.000766960280753945	0.00122223175229436	0.000743182111929689	0.000931926363479956	0.00129446272911302	0.00157618563077353	0.000678779459817835	0.00194268282893152	0.00158247765649445	0.00128996074032529	0.00155429034819483
"ASV2881|Bacteroidia"	0.0000802858175103368	0	0.0000551800248310112	0.000273102789062233	0	0.00024695423114916	0.000126419053879801	0.000458595387840671	0	0.0000226839669721441	0.0000589292554288577	0.000150266185814872	0.000774035125180163	0	0.000090947674771115	0	0.000377002827521206	0.0000275687150221928	0.00015641409514446	0	0.0000547810129009285	0.000147586227253273	0.000899921893571501	0	0.000116565400475004	0.000139694069986729	0.0000320133175400967	0	0.0000294009555310548	0	0.000235869285530491	0.000129249062944294	0.000172047944027069	0.000426897283005357	0.000359130903214222	0.000236783532494593	0.000642209199646785	0.000359654012839648	0.000691718078145448	0.000135155682451724
"ASV1911|Bacteroides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00471425026879497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV1987|Bacteroidales"	0	0.000691276095672612	0.000744930335218651	0	0	0	0	0	0	0	0.00182680691829459	0	0	0	0	0	0	0	0.00422318056890041	0	0	0	0	0	0	0	0	0	0	0.0031375647849025	0.00523200960631272	0	0	0	0	0.00317289933542755	0	0.00850581740365768	0	0.00356473112466422
"ASV4286|Rikenellaceae"	0.000923286901368873	0.000829531314807134	0.000772520347634156	0.00119482470214727	0.000262835114771333	0.000576226539348041	0.000404540972415362	0.000360324947589099	0	0.0000226839669721441	0.000736615692860721	0.000429331959471063	0.000400362995782843	0.000927949232196845	0.000394106590674832	0.000580936004089789	0.000911090166509582	0.000496236870399471	0.000178758965879382	0.000339920582191252	0.000150647785477553	0.000147586227253273	0.000135837266954189	0.000245683782636857	0.000305984176246885	0.00015715582873507	0	0.00018379650051463	0.000323410510841602	0	0.000128655973925723	0.0000969367972082202	0.000172047944027069	0.000302959362132834	0.000139662017916642	0.000347282514325404	0.000112386609938187	0.000251757808987754	0.000243036081510563	0.000033788920612931
"ASV2844|Bacteroidia"	0.00132471598892056	0.000829531314807134	0.000413850186232584	0.000580343426757246	0.000846913147596519	0.000768302052464054	0.000202270486207681	0.000229297693920335	0	0.00011341983486072	0.000235717021715431	0.000965996908809892	0.0000800725991565686	0.00323285538958901	0.00272843024313345	0.00257935585815867	0.00320452403393025	0.00264659664213051	0.000826760217192144	0.00063348835772006	0.00083541044673916	0.000516551795386455	0.000933881210310049	0.000245683782636857	0.000495402952018767	0.000628623314940281	0.000800332938502417	0.00126819585355095	0.00227857405365674	0.00167336788528134	0.00109357577836864	0.000937055706346129	0.00041578253139875	0.00213448641502678	0.000379082620059456	0.000536709340321079	0.000818816729549651	0.00160046035713643	0.000317816414283044	0.00033788920612931
"ASV4164|Alistipes"	0.0000401429087551684	0.0000460850730448408	0	0	0	0.0000548787180331467	0.000151702864655761	0	0	0	0	0	0	0	0	0	0	0.00854630165687977	0	0.00216313097758069	0	0	0.00018677624206201	0.00297054028097291	0	0	0	0	0	0.0000697236618867223	0.0000428853246419075	0	0.0000143373286689224	0	0	0	0	0	0	0
"ASV5022|Sphingobacterium"	0	0	0	0	0	0	0	0	0.0111782958071446	0.0000226839669721441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000323122657360734	0.0000143373286689224	0	0	0	0	0	0	0
"ASV5023|Sphingobacterium"	0	0	0	0	0	0	0	0	0.00992521282520487	0.000272207603665729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV3384|Paludibacteraceae"	0.00232828870779977	0.00368680584358726	0.00217961098082494	0.00286757928515345	0.00557794521348052	0.00406102513445286	0.011402998659958	0.00445492662473795	0	0.0000226839669721441	0.00206252394001002	0.00160999484801649	0.00496450114770725	0.0032927230819888	0.00200084884496453	0.00316029186224845	0.00442978322337418	0.00496236870399471	0.00129600250262552	0.00225583659090558	0.00146539209509984	0.000856000118068982	0.000373552484124019	0.00013400933598374	0.00141335548075942	0.000820702661172033	0.00496206421871499	0.00400676371121894	0.002146269753767	0.00109233736955865	0.001393773050862	0.000743182111929689	0.00196421402764237	0.00101904512717408	0.0017357993655354	0.000883991854646482	0.0010596451794172	0.00181625276484022	0.00125257057393905	0.00162186818942069
"ASV3382|Paludibacteraceae"	0	0	0	0	0.000175223409847556	0.000740862693447481	0	0.000196540880503145	0	0	0.00294646277144288	0	0.000213526931084183	0.00203550154159308	0.00157642636269933	0.00225403169586838	0.00182218033301916	0.00272930278719709	0	0.000618037422165912	0.000999753485441946	0.0000147586227253273	0.000696165993140218	0.000469032675943091	0.00158820358147193	0.001484249493609	0.00086435957358261	0.00079032495221291	0.0000147004777655274	0.000395100750691426	0	0	0	0	0.000578599788511801	0	0	0	0	0
